DATETIME,LOAD,ACT_HEAT_INDEX,ACT_HUMIDITY,ACT_RAIN,ACT_TEMP,COOL_FACTOR,Hour,Minute,DayOfWeek,Month,Is_Weekend,Is_Peak,Load_48h_Ago,Load_1w_Ago,Temp_48h_Ago,Regime,Naive_Forecast,Raw_Forecast,Forecast,Optimized_Penalty,Abs_Deviation
2021-05-11 06:15:00,1130.59692,35.61537592,81.84,0,29.16,2.16,6,15,1,5,0,0,1155.0675,1142.241188,29.09,2,1142.241188,1143.5749510714088,1124.9414506265196,22.621877493921602,5.6554693734804005
2021-05-11 06:30:00,1117.154092,35.32449474,82.24,0,29.03,2.03,6,30,1,5,0,0,1131.793896,1126.118176,29.02,2,1126.118176,1134.8278518649306,1116.3368773443829,3.2688586224685423,0.8172146556171356
2021-05-11 06:45:00,1105.928488,35.04868837,82.85,0,28.89,1.89,6,45,1,5,0,0,1116.960832,1115.170364,29.09,2,1115.170364,1122.635048640255,1104.3427446170792,6.342973531683128,1.585743382920782
2021-05-11 07:00:00,1100.08956,35.05729082,83.43,0,28.85,1.85,7,0,1,5,0,0,1103.136988,1109.251956,29.12,2,1109.251956,1113.6302689622962,1095.4846895293872,18.419481882450782,4.6048704706126955
2021-05-11 07:15:00,1104.792824,35.69658614,83.34,0,29.07,2.07,7,15,1,5,0,0,1099.653904,1115.540036,29.36,2,1115.540036,1117.7807580184897,1099.567550189556,20.901095241776602,5.2252738104441505
2021-05-11 07:30:00,1112.948508,36.22151591,82.74,0,29.29,2.29,7,30,1,5,0,0,1098.102128,1124.073912,29.57,2,1124.073912,1124.852504535264,1106.5240691108474,25.69775555660999,6.424438889152498
2021-05-11 07:45:00,1124.362972,37.4576505,81.57,0,29.79,2.79,7,45,1,5,0,0,1097.983888,1134.290908,30.11,2,1134.290908,1129.8013909954789,1111.392318024768,51.8826159009277,12.970653975231926
2021-05-11 08:00:00,1142.779132,37.99747961,80.29,0,30.08,3.08,8,0,1,5,0,0,1101.196568,1148.713544,30.51,2,1148.713544,1113.877749718454,1095.7281378145858,188.20397674165633,47.05099418541408
2021-05-11 08:15:00,1168.373776,39.19197393,77.31,0,30.76,3.76,8,15,1,5,0,0,1111.143388,1173.059684,31.19,2,1173.059684,1126.1330317868224,1107.7837313503755,242.36017859849744,60.59004464962436
2021-05-11 08:30:00,1194.836804,39.89463755,75.43,0,31.19,4.19,8,30,1,5,0,0,1118.423004,1198.603012,31.61,2,1198.603012,1146.459474277758,1127.7789731842463,268.23132326301493,67.05783081575373
2021-05-11 08:45:00,1218.456348,40.01211737,74.7,0,31.31,4.31,8,45,1,5,0,0,1124.348152,1222.961868,32.18,2,1222.961868,1167.5114126727976,1148.4878896347407,279.87383346103707,69.96845836525927
2021-05-11 09:00:00,1238.95166,40.80759366,72.64,0,31.81,4.81,9,0,1,5,0,0,1130.614556,1250.335196,32.59,2,1250.335196,1256.9548941657795,1236.4739719859954,9.910752056018282,2.4776880140045705
2021-05-11 09:15:00,1267.910408,43.35526174,70.7,0,32.87,5.87,9,15,1,5,0,0,1139.99032,1275.519836,32.75,2,1275.519836,1269.310479106126,1248.6282340508565,77.128695796574,19.2821739491435
2021-05-11 09:30:00,1301.47858,43.2047949,69.9,0,32.93,5.93,9,30,1,5,0,0,1147.2845,1305.212456,33.09,2,1305.212456,1287.1123019899562,1266.139992628613,141.35434948554757,35.33858737138689
2021-05-11 09:45:00,1329.455812,43.58979003,68.96,0,33.18,6.18,9,45,1,5,0,0,1150.086184,1329.535108,33.45,2,1329.535108,1310.507406333658,1289.153895297,161.20766681199984,40.30191670299996
2021-05-11 10:00:00,1347.060464,44.67419034,67.97,0,33.66,6.66,10,0,1,5,0,0,1153.601008,1348.480288,34.24,2,1348.480288,1410.9176490078696,1387.9280455578648,81.73516311572985,40.86758155786492
2021-05-11 10:15:00,1359.605176,45.38563052,66.68,0,34.07,7.07,10,15,1,5,0,0,1158.372844,1365.938984,34.18,2,1365.938984,1423.1001478689664,1399.9120418217024,80.61373164340466,40.30686582170233
2021-05-11 10:30:00,1375.152968,45.29506936,67.03,0,33.99,6.99,10,30,1,5,0,0,1165.750248,1380.54358,33.92,2,1380.54358,1442.062384705585,1418.5653064757805,86.82467695156083,43.412338475780416
2021-05-11 10:45:00,1385.989876,45.53198975,65.06,0,34.36,7.36,10,45,1,5,0,0,1170.608208,1391.588656,33.84,2,1391.588656,1454.286528791974,1430.590269394325,89.20078678865002,44.60039339432501
2021-05-11 11:00:00,1392.497524,45.61710921,63.68,0,34.6,7.6,11,0,1,5,0,0,1175.094204,1399.873568,34.12,2,1399.873568,1463.1404755322405,1439.2999492281076,93.60485045621499,46.802425228107495
2021-05-11 11:15:00,1397.199432,46.10862061,63.78,0,34.74,7.74,11,15,1,5,0,0,1183.855252,1406.933828,34.24,2,1406.933828,1466.6327893825364,1442.7353590410928,91.07185408218584,45.53592704109292
2021-05-11 11:30:00,1403.106316,45.63957144,63.79,0,34.59,7.59,11,30,1,5,0,0,1193.190568,1412.83904,34.51,2,1412.83904,1468.6335778033872,1444.703546457615,83.19446091522968,41.59723045761484
2021-05-11 11:45:00,1402.219472,46.16983944,62.02,0,35.04,8.04,11,45,1,5,0,0,1196.567796,1415.555924,34.89,2,1415.555924,1473.4278534806958,1449.4197038289199,94.40046365783974,47.20023182891987
2021-05-11 12:00:00,1402.313888,45.41353169,61.68,0,34.85,7.85,12,0,1,5,0,0,1202.142688,1419.671544,35.13,2,1419.671544,1463.26896628536,1439.4263463427617,74.22491668552357,37.112458342761784
2021-05-11 12:15:00,1401.119964,45.82732397,61.09,0,35.08,8.08,12,15,1,5,0,0,1206.704116,1423.268552,35.38,2,1423.268552,1458.9513872591986,1435.179118289774,68.11830857954783,34.059154289773915
2021-05-11 12:30:00,1398.141228,45.07110053,59.92,0,35.02,8.02,12,30,1,5,0,0,1211.266944,1423.18694,35.27,2,1423.18694,1458.5033802231696,1434.7384111157237,73.19436623144748,36.59718311572374
2021-05-11 12:45:00,1391.956812,45.71488618,61.42,0,34.99,7.99,12,45,1,5,0,0,1212.797368,1421.382504,35.52,2,1421.382504,1453.3923449817055,1429.710655485584,75.50768697116837,37.753843485584184
2021-05-11 13:00:00,1386.468148,46.3774941,60.11,0,35.42,8.42,13,0,1,5,0,0,1215.84736,1414.902696,35.54,2,1414.902696,1469.5369363935476,1445.5921856516607,118.24807530332146,59.12403765166073
2021-05-11 13:15:00,1371.718456,46.41192733,61.88,0,35.14,8.14,13,15,1,5,0,0,1216.579636,1402.244912,35.34,2,1402.244912,1462.8648537428232,1439.0288184418648,134.6207248837295,67.31036244186475
2021-05-11 13:30:00,1372.0157,46.73382058,62.2,0,35.19,8.19,13,30,1,5,0,0,1225.267664,1407.718544,35.63,2,1407.718544,1461.7692417416908,1437.9510584290883,131.87071685817682,65.93535842908841
2021-05-11 13:45:00,1377.490352,47.1466185,60.81,0,35.55,8.55,13,45,1,5,0,0,1234.53104,1414.71466,35.54,2,1414.71466,1459.9331359629373,1436.1448703027047,117.30903660540935,58.65451830270467
2021-05-11 14:00:00,1392.494484,46.39287937,58.77,0,35.65,8.65,14,0,1,5,0,0,1248.9533,1430.884916,35.63,2,1430.884916,1477.7212970961114,1453.643189735448,122.2974114708959,61.14870573544795
2021-05-11 14:15:00,1412.203112,46.88855803,60.14,0,35.58,8.58,14,15,1,5,0,0,1273.134056,1454.004812,35.76,2,1454.004812,1481.4178319782225,1457.2794929866495,90.15276197329922,45.07638098664961
2021-05-11 14:30:00,1429.269244,46.84321914,58.58,0,35.83,8.83,14,30,1,5,0,0,1289.935176,1472.204052,35.78,2,1472.204052,1491.998033170422,1467.6872995461779,76.83611109235562,38.41805554617781
2021-05-11 14:45:00,1447.885104,46.92400226,57.69,0,36.01,9.01,14,45,1,5,0,0,1305.629192,1490.641048,35.15,2,1490.641048,1493.8840098749333,1469.5425459975215,43.31488399504315,21.657441997521573
2021-05-11 15:00:00,1455.88234,46.16789094,58.39,0,35.64,8.64,15,0,1,5,0,0,1317.671356,1493.3324,35.53,2,1493.3324,1498.5700560535502,1474.1522373701223,36.53979474024436,18.26989737012218
2021-05-11 15:15:00,1461.47644,45.96332541,60.2,0,35.27,8.27,15,15,1,5,0,0,1324.185588,1500.409216,35.32,2,1500.409216,1498.7213321380693,1474.3010485501893,25.64921710037879,12.824608550189396
2021-05-11 15:30:00,1459.369004,47.21186306,62.2,0,35.34,8.34,15,30,1,5,0,0,1323.597324,1487.002276,35.11,2,1487.002276,1498.6095483178403,1474.1910861443434,29.64416428868708,14.82208214434354
2021-05-11 15:45:00,1455.51882,46.48770341,61.66,0,35.2,8.2,15,45,1,5,0,0,1310.982576,1483.029548,34.87,2,1483.029548,1496.7734425390868,1472.3848980179598,33.732156035919616,16.866078017959808
2021-05-11 16:00:00,1439.331036,46.98382309,61.04,0,35.46,8.46,16,0,1,5,0,0,1295.64382,1468.416108,34.75,2,1468.416108,1483.0927382126386,1458.9271081667846,39.192144333569104,19.596072166784552
2021-05-11 16:15:00,1425.779228,45.94710196,60.35,0,35.24,8.24,16,15,1,5,0,0,1278.420572,1450.738112,34.82,2,1450.738112,1474.2252737185636,1450.2041308385403,48.84980567708044,24.42490283854022
2021-05-11 16:30:00,1408.368532,46.60788959,60.92,0,35.36,8.36,16,30,1,5,0,0,1252.340336,1434.66634,34.74,2,1434.66634,1469.6162599544145,1445.6702167081708,74.6033694163416,37.3016847081708
2021-05-11 16:45:00,1390.10548,45.05351323,60.44,0,34.93,7.93,16,45,1,5,0,0,1226.68846,1419.523156,34.12,2,1419.523156,1457.9941319200884,1434.2374605446566,88.2639610893134,44.1319805446567
2021-05-11 17:00:00,1365.500632,45.71722143,63.82,0,34.61,7.61,17,0,1,5,0,0,1197.742476,1400.10408,34.2,2,1400.10408,1420.0484009326624,1396.9100202906657,62.81877658133135,31.409388290665675
2021-05-11 17:15:00,1342.737796,44.6694711,64.5,0,34.17,7.17,17,15,1,5,0,0,1178.73452,1383.377068,33.88,2,1383.377068,1420.4826859021432,1397.3372289866022,109.19886597320465,54.599432986602324
2021-05-11 17:30:00,1320.142736,44.72473621,66.09,0,33.95,6.95,17,30,1,5,0,0,1161.444492,1359.472764,33.86,2,1359.472764,1413.499665496679,1390.4679904663656,140.6505089327311,70.32525446636555
2021-05-11 17:45:00,1293.685972,43.79677174,66.59,0,33.58,6.58,17,45,1,5,0,0,1141.580836,1336.154236,33.97,2,1336.154236,1409.351783948679,1386.3876948274462,185.4034456548925,92.70172282744625
2021-05-11 18:00:00,1267.806604,43.40072614,66.53,0,33.46,6.46,18,0,1,5,0,1,1125.8887,1313.470796,33.73,2,1313.470796,1356.8407279050962,1354.7532419435975,173.8932758871947,86.94663794359735
2021-05-11 18:15:00,1244.685528,42.28252896,67.4,0,32.97,5.97,18,15,1,5,0,1,1117.720224,1289.894644,33.2,2,1289.894644,1353.7537346329786,1351.6709979799184,213.97093995983687,106.98546997991843
2021-05-11 18:30:00,1227.34152,42.39851361,68.79,0,32.82,5.82,18,30,1,5,0,1,1116.28344,1273.446588,32.86,2,1273.446588,1353.9755704183176,1351.8924924731084,249.10194494621692,124.55097247310846
2021-05-11 18:45:00,1218.062312,41.63681172,71.42,0,32.23,5.23,18,45,1,5,0,1,1125.841832,1268.281624,32.22,2,1268.281624,1353.5061768168762,1351.4238210290532,266.7230180581064,133.3615090290532
2021-05-11 19:00:00,1219.921616,40.96171523,72.23,0,31.91,4.91,19,0,1,5,0,1,1148.291112,1276.558568,31.99,2,1276.558568,1354.27614548959,1352.1926051126238,264.5419782252475,132.27098911262374
2021-05-11 19:15:00,1241.09494,40.26089107,73.15,0,31.57,4.57,19,15,1,5,0,1,1184.473472,1301.3693,31.6,2,1301.3693,1356.2598374102158,1354.1732451429646,226.15661028592922,113.07830514296461
2021-05-11 19:30:00,1267.242224,39.94990652,73.47,0,31.43,4.43,19,30,1,5,0,1,1223.701532,1331.724136,31.57,2,1331.724136,1363.8396717238352,1361.7414179568996,188.99838791379898,94.49919395689949
2021-05-11 19:45:00,1289.307008,39.33671469,73.87,0,31.18,4.18,19,45,1,5,0,1,1258.448864,1353.030548,31.17,2,1353.030548,1367.54992488454,1365.4459629300275,152.27790986005493,76.13895493002747
2021-05-11 20:00:00,1296.63258,39.12653159,74.77,0,31.01,4.01,20,0,1,5,0,1,1278.691592,1357.185548,31.09,2,1357.185548,1381.1301559479657,1379.005300943064,164.745441886128,82.372720943064
2021-05-11 20:15:00,1297.794128,38.37787481,75.31,0,30.7,3.7,20,15,1,5,0,1,1292.036652,1362.026288,31.03,2,1362.026288,1380.8891175679605,1378.7646333982082,161.94101079641632,80.97050539820816
2021-05-11 20:30:00,1305.819948,38.44439828,75.62,0,30.69,3.69,20,30,1,5,0,1,1304.011612,1366.1975,30.95,2,1366.1975,1377.674571838505,1375.555033215378,139.47017043075584,69.73508521537792
2021-05-11 20:45:00,1312.508492,38.26770792,76.3,0,30.56,3.56,20,45,1,5,0,1,1315.82478,1377.48906,30.91,2,1377.48906,1383.4330515454635,1381.304653558595,137.59232311719006,68.79616155859503
2021-05-11 21:00:00,1321.09516,38.18075805,76.7,0,30.49,3.49,21,0,1,5,0,1,1330.684676,1388.165344,30.84,2,1388.165344,1390.250315194115,1388.1114289149439,134.0325378298876,67.0162689149438
2021-05-11 21:15:00,1331.107752,38.1098819,77.56,0,30.38,3.38,21,15,1,5,0,1,1348.685828,1403.566436,30.85,2,1403.566436,1385.4170371048003,1383.2855867758863,104.35566955177273,52.17783477588637
2021-05-11 21:30:00,1346.702712,38.27630939,78.52,0,30.34,3.34,21,30,1,5,0,1,1363.898768,1419.48072,30.79,2,1419.48072,1382.6665599738571,1380.539341226646,67.67325845329196,33.83662922664598
2021-05-11 21:45:00,1357.821848,37.60790664,78.41,0,30.13,3.13,21,45,1,5,0,1,1383.630568,1437.329464,30.65,2,1437.329464,1383.9590437274755,1381.8298365068677,48.01597701373521,24.007988506867605
2021-05-11 22:00:00,1377.648856,37.14441612,77.71,0,30.04,3.04,22,0,1,5,0,0,1405.047516,1461.4932,30.63,2,1461.4932,1470.0811781293692,1446.1275594697152,136.95740693943026,68.47870346971513
2021-05-11 22:15:00,1398.773432,37.04691027,78.1,0,29.97,2.97,22,15,1,5,0,0,1426.925116,1481.60996,30.55,2,1481.60996,1476.4250917432926,1452.3681048548779,107.1893457097558,53.5946728548779
2021-05-11 22:30:00,1423.22426,37.1395262,78.33,0,29.98,2.98,22,30,1,5,0,0,1454.714804,1507.816768,30.43,2,1507.816768,1482.3802646262725,1458.2262436812264,70.00396736245284,35.00198368122642
2021-05-11 22:45:00,1455.074704,37.00478778,78.7,0,29.9,2.9,22,45,1,5,0,0,1482.538216,1537.57954,30.31,2,1537.57954,1488.3282202737614,1464.0772828702884,18.00515774057658,9.00257887028829
2021-05-11 23:00:00,1486.376432,37.0870503,79.22,0,29.88,2.88,23,0,1,5,0,0,1512.18786,1566.602088,30.29,2,1566.602088,1559.4273300222185,1534.0178981170184,95.2829322340367,47.64146611701835
2021-05-11 23:15:00,1515.73832,36.93459745,79.76,0,29.78,2.78,23,15,1,5,0,0,1538.76874,1590.021448,30.2,2,1590.021448,1566.2729628345332,1540.7519876483839,50.02733529676789,25.013667648383944
2021-05-11 23:30:00,1538.274012,37.21404539,80.57,0,29.8,2.8,23,30,1,5,0,0,1558.65256,1603.942316,30.08,2,1603.942316,1575.0486506119432,1549.3846836770226,22.221343354045075,11.110671677022538
2021-05-11 23:45:00,1545.324356,37.1524939,80.68,0,29.77,2.77,23,45,1,5,0,0,1569.239256,1610.213732,30.01,2,1610.213732,1579.7920959949502,1554.05083898685,17.452965973699975,8.726482986849987
2021-05-12 00:00:00,1541.908868,36.98365448,79.72,0,29.8,2.8,0,0,2,5,0,0,1574.414276,1608.076412,29.96,2,1608.076412,1558.2294927770834,1532.8395785264272,36.27715789429112,9.06928947357278
2021-05-12 00:15:00,1529.314124,36.67990801,79.36,0,29.73,2.73,0,15,2,5,0,0,1566.066788,1591.158892,29.92,2,1591.158892,1550.8627713500653,1525.5928910393438,14.88493184262461,3.7212329606561525
2021-05-12 00:30:00,1512.026292,36.86731515,79.62,0,29.77,2.77,0,30,2,5,0,0,1550.44552,1570.147532,29.89,2,1570.147532,1525.4438784620731,1500.5881755968205,45.75246561271797,11.438116403179492
2021-05-12 00:45:00,1490.415096,36.83490072,79.61,0,29.76,2.76,0,45,2,5,0,0,1524.80478,1543.868828,29.89,2,1543.868828,1520.6770187229818,1495.8989874462734,10.967782892546893,5.4838914462734465
2021-05-12 01:00:00,1466.155712,36.78550772,79.76,0,29.73,2.73,1,0,2,5,0,0,1501.4481,1516.16488,29.84,2,1516.16488,1479.7897717394806,1455.6779604898404,41.91100604063831,10.477751510159578
2021-05-12 01:15:00,1437.820712,36.64840675,79.69,0,29.69,2.69,1,15,2,5,0,0,1468.995612,1485.502312,29.79,2,1485.502312,1472.4436895042459,1448.4515758979217,21.2617277958434,10.6308638979217
2021-05-12 01:30:00,1411.276396,36.58317185,79.78,0,29.66,2.66,1,30,2,5,0,0,1440.062704,1455.985012,29.72,2,1455.985012,1456.7385964236603,1433.0023828426295,43.45197368525896,21.72598684262948
2021-05-12 01:45:00,1384.655152,36.3080789,79.51,0,29.59,2.59,1,45,2,5,0,0,1416.152964,1427.61278,29.66,2,1427.61278,1441.4306340466994,1417.9438496119562,66.57739522391239,33.288697611956195
2021-05-12 02:00:00,1358.798256,36.39210475,79.61,0,29.61,2.61,2,0,2,5,0,0,1391.004636,1403.816188,29.62,2,1403.816188,1383.6483368336085,1361.103061706863,4.6096114137258155,2.3048057068629078
2021-05-12 02:15:00,1336.353468,36.1300028,79.15,0,29.56,2.56,2,15,2,5,0,0,1366.810768,1379.954428,29.63,2,1379.954428,1350.2494044558748,1328.2483341674185,32.42053533032595,8.105133832581487
2021-05-12 02:30:00,1315.343888,36.30939178,79.63,0,29.58,2.58,2,30,2,5,0,0,1342.82922,1356.314512,29.66,2,1356.314512,1320.6141792001938,1299.0959876093416,64.99160156263406,16.247900390658515
2021-05-12 02:45:00,1295.480232,36.17862368,79.69,0,29.53,2.53,2,45,2,5,0,0,1321.934068,1334.746064,29.63,2,1334.746064,1309.3388215695704,1288.004351545223,29.903521819107482,7.4758804547768705
2021-05-12 03:00:00,1275.911396,35.9418484,79.32,0,29.48,2.48,3,0,2,5,0,0,1301.970104,1315.083952,29.62,2,1315.083952,1272.6897145415207,1251.9524079575515,95.83595216979393,23.958988042448482
2021-05-12 03:15:00,1252.35722,35.95495546,79.49,0,29.47,2.47,3,15,2,5,0,0,1282.058772,1294.17718,29.48,2,1294.17718,1262.5057250325033,1241.9343571767906,41.69145129283788,10.42286282320947
2021-05-12 03:30:00,1236.444992,35.64922031,78.47,0,29.45,2.45,3,30,2,5,0,0,1264.173376,1274.108932,29.44,2,1274.108932,1260.2968199131974,1239.761444131712,6.63290426342428,3.31645213171214
2021-05-12 03:45:00,1219.294352,35.48619668,78.14,0,29.42,2.42,3,45,2,5,0,0,1244.389384,1253.625704,29.39,2,1253.625704,1261.709015881884,1241.150629667907,43.71255533581416,21.85627766790708
2021-05-12 04:00:00,1201.625164,35.56585057,78.24,0,29.44,2.44,4,0,2,5,0,0,1228.4209,1237.603,29.34,2,1237.603,1217.4196800482644,1197.5829477653972,16.16886493841139,4.042216234602847
2021-05-12 04:15:00,1185.832092,35.83279602,78.76,0,29.49,2.49,4,15,2,5,0,0,1212.590172,1222.78598,29.28,2,1222.78598,1210.8974089049739,1191.1669510225179,10.669718045035552,5.334859022517776
2021-05-12 04:30:00,1179.086604,35.69967325,79.03,0,29.42,2.42,4,30,2,5,0,0,1204.023232,1211.94566,29.27,2,1211.94566,1199.2394193136176,1179.6989176330123,1.2246272660245268,0.6123136330122634
2021-05-12 04:45:00,1176.507084,35.31424016,79.07,0,29.28,2.28,4,45,2,5,0,0,1201.289276,1208.171412,29.25,2,1208.171412,1196.1906106120316,1176.699786460865,0.385404921729787,0.1927024608648935
2021-05-12 05:00:00,1177.939856,35.39375255,79.05,0,29.31,2.31,5,0,2,5,0,0,1202.56774,1209.856256,29.23,2,1209.856256,1190.3749194238026,1170.9788566035322,27.843997585870966,6.9609993964677415
2021-05-12 05:15:00,1179.217076,35.59069191,78.93,0,29.39,2.39,5,15,2,5,0,0,1203.302876,1212.871992,29.23,2,1212.871992,1189.3697659309335,1169.9900811609511,36.90797935619503,9.226994839048757
2021-05-12 05:30:00,1177.285588,36.01372481,78.8,0,29.55,2.55,5,30,2,5,0,0,1199.294444,1209.431668,29.21,2,1209.431668,1188.190419229097,1168.8299508272876,33.822548690849544,8.455637172712386
2021-05-12 05:45:00,1165.844324,36.07891137,78.15,0,29.63,2.63,5,45,2,5,0,0,1191.46282,1199.102248,29.23,2,1199.102248,1192.2641617090387,1172.837315425971,13.985982851942026,6.992991425971013
2021-05-12 06:00:00,1145.028668,36.36980929,77.51,0,29.79,2.79,6,0,2,5,0,0,1170.795248,1182.89724,29.21,2,1182.89724,1144.9388441462638,1126.2831203200444,74.98219071982203,18.745547679955507
2021-05-12 06:15:00,1120.093228,36.16110034,77.58,0,29.71,2.71,6,15,2,5,0,0,1142.446232,1157.8437,29.17,2,1157.8437,1138.3686973655942,1119.8200280291974,1.0927998832103185,0.27319997080257963
2021-05-12 06:30:00,1103.031616,36.04871216,78.03,0,29.63,2.63,6,30,2,5,0,0,1123.739052,1140.41964,29.21,2,1140.41964,1136.3456397635196,1117.8299342872465,29.596636574493004,14.798318287246502
2021-05-12 06:45:00,1095.616684,35.71179083,78.38,0,29.48,2.48,6,45,2,5,0,0,1112.99772,1125.632832,29.13,2,1125.632832,1124.152836538844,1105.8358015599429,20.438235119885576,10.219117559942788
2021-05-12 07:00:00,1091.732068,35.86223021,78.88,0,29.49,2.49,7,0,2,5,0,0,1108.395788,1118.518664,29.12,2,1118.518664,1116.2013239835346,1098.0138515773342,12.563567154668362,6.281783577334181
2021-05-12 07:15:00,1096.4598,36.38913195,79.03,0,29.66,2.66,7,15,2,5,0,0,1111.939632,1121.445308,29.29,2,1121.445308,1119.8583822592886,1101.611321457116,10.30304291423181,5.151521457115905
2021-05-12 07:30:00,1106.403232,37.66291644,77.77,0,30.21,3.21,7,30,2,5,0,0,1121.13362,1131.811748,29.76,2,1131.811748,1134.555473902543,1116.0689375299967,19.33141105999357,9.665705529996785
2021-05-12 07:45:00,1118.027568,38.03594841,75.73,0,30.54,3.54,7,45,2,5,0,0,1134.89534,1146.167508,30.02,2,1146.167508,1138.4254552864404,1119.8758611320047,3.696586264009511,1.8482931320047555
2021-05-12 08:00:00,1135.323936,39.95338654,73.48,0,31.43,4.43,8,0,2,5,0,0,1155.078996,1163.700268,30.52,2,1163.700268,1131.8915541656575,1113.4484239114033,87.50204835438672,21.87551208859668
2021-05-12 08:15:00,1161.194208,40.26406029,71.56,0,31.76,4.76,8,15,2,5,0,0,1179.125684,1189.917732,30.85,2,1189.917732,1145.828557027076,1127.1583361490063,136.14348740397418,34.035871850993544
2021-05-12 08:30:00,1183.066888,40.60138828,72.41,0,31.77,4.77,8,30,2,5,0,0,1204.187052,1215.67092,31.24,2,1215.67092,1165.8418356822215,1146.845516863326,144.8854845466958,36.22137113667395
2021-05-12 08:45:00,1207.06456,41.12387717,70.88,0,32.13,5.13,8,45,2,5,0,0,1228.9512,1240.243476,31.49,2,1240.243476,1189.393107587456,1170.0130424866811,148.20607005327565,37.05151751331891
2021-05-12 09:00:00,1231.677152,40.81346346,71.26,0,31.98,4.98,9,0,2,5,0,0,1250.93774,1266.767292,32.48,2,1266.767292,1258.7955930358194,1238.2846783634736,13.215052726947306,6.607526363473653
2021-05-12 09:15:00,1255.974244,39.478243,71.5,0,31.5,4.5,9,15,2,5,0,0,1280.307028,1293.132128,32.54,2,1293.132128,1276.7296282265274,1255.9264949703525,0.19099611859019205,0.047749029647548014
2021-05-12 09:30:00,1291.332252,41.19213459,68.63,0,32.44,5.44,9,30,2,5,0,0,1313.97586,1324.026064,32.82,2,1324.026064,1285.2828508008818,1264.3403506614998,107.96760535400063,26.991901338500156
2021-05-12 09:45:00,1310.98456,42.04497677,68.22,0,32.78,5.78,9,45,2,5,0,0,1343.302336,1349.523216,33.56,2,1349.523216,1302.130997336496,1280.9139721686731,120.2823513253079,30.070587831326975
2021-05-12 10:00:00,1331.318012,44.28121754,65.13,0,33.95,6.95,10,0,2,5,0,0,1359.112716,1369.189192,33.52,2,1369.189192,1420.206095121601,1397.0651449980526,131.49426599610524,65.74713299805262
2021-05-12 10:15:00,1350.68614,44.64835807,64.72,0,34.13,7.13,10,15,2,5,0,0,1380.271904,1389.341984,33.93,2,1389.341984,1434.1998274699672,1410.8308623678686,120.2894447357371,60.14472236786855
2021-05-12 10:30:00,1362.82626,45.17549649,64.19,0,34.38,7.38,10,30,2,5,0,0,1392.929728,1407.826892,34.15,2,1407.826892,1441.483211811582,1417.995570670591,110.3386213411818,55.1693106705909
2021-05-12 10:45:00,1375.50268,42.66542873,64.75,0,33.47,6.47,10,45,2,5,0,0,1406.32872,1424.38282,34.33,2,1424.38282,1452.9801347102464,1429.3051618007985,107.60496360159686,53.80248180079843
2021-05-12 11:00:00,1381.252876,45.1373906,62.5,0,34.63,7.63,11,0,2,5,0,0,1417.000844,1432.457228,34.56,2,1432.457228,1468.2137905084464,1444.2905992099659,126.07544641993172,63.03772320996586
2021-05-12 11:15:00,1387.84514,44.90843901,61.2,0,34.76,7.76,11,15,2,5,0,0,1421.835612,1442.54498,35.28,2,1442.54498,1469.9927248526644,1446.0405474576771,116.39081491535444,58.19540745767722
2021-05-12 11:30:00,1394.600604,45.00189132,59.9,0,35.0,8.0,11,30,2,5,0,0,1425.00442,1447.60866,35.55,2,1447.60866,1472.1943896699106,1448.206338174749,107.21146834949786,53.60573417474893
2021-05-12 11:45:00,1396.282788,45.86322583,59.94,0,35.28,8.28,11,45,2,5,0,0,1431.144288,1455.349856,35.75,2,1455.349856,1475.5405861168456,1451.498011432868,110.43044686573603,55.215223432868015
2021-05-12 12:00:00,1396.704936,46.85781742,60.26,0,35.55,8.55,12,0,2,5,0,0,1433.798372,1462.397892,35.66,2,1462.397892,1477.922626612054,1453.8412387723793,114.27260554475833,57.13630277237917
2021-05-12 12:15:00,1395.125072,46.24438506,59.49,0,35.48,8.48,12,15,2,5,0,0,1441.269124,1469.477312,35.87,2,1469.477312,1471.0419449075498,1447.0726714382379,103.89519887647566,51.94759943823783
2021-05-12 12:30:00,1393.823172,46.53551039,60.84,0,35.35,8.35,12,30,2,5,0,0,1441.88384,1474.025568,35.87,2,1474.025568,1470.593937871521,1446.6319642641877,105.61758452837512,52.80879226418756
2021-05-12 12:45:00,1390.125672,46.41555555,60.97,0,35.29,8.29,12,45,2,5,0,0,1439.710624,1473.821632,35.74,2,1473.821632,1467.952354508061,1444.03342306839,107.8155021367802,53.9077510683901
2021-05-12 13:00:00,1383.824068,45.73972768,60.24,0,35.19,8.19,13,0,2,5,0,0,1432.655768,1474.58154,36.07,2,1474.58154,1489.162373138015,1464.8978439819834,162.1475519639671,81.07377598198354
2021-05-12 13:15:00,1367.661548,46.19863191,59.94,0,35.39,8.39,13,15,2,5,0,0,1416.444576,1463.384124,36.07,2,1463.384124,1483.100364637409,1458.9346103259882,182.54612465197624,91.27306232598812
2021-05-12 13:30:00,1368.294344,47.05145105,60.51,0,35.57,8.57,13,30,2,5,0,0,1413.821668,1470.241624,35.9,2,1470.241624,1482.2963261056564,1458.1436728614854,179.6986577229709,89.84932886148545
2021-05-12 13:45:00,1374.898448,47.40974158,59.59,0,35.84,8.84,13,45,2,5,0,0,1416.319264,1486.947384,35.78,2,1486.947384,1480.5344167904125,1456.4104722355833,163.02404847116668,81.51202423558334
